[2025-03-02 16:48:45] Received scan results from client 151
Invalid Props Reported by Client:
1. Category: Lights | Object: V_44_D_emis | Name: Light 36
2. Category: Lights | Object: apa_mp_h_lit_floorlamp_04 | Name: Light 39
3. Category: Lights | Object: hei_heist_lit_lamptable_05 | Name: Light 43
4. Category: Details | Object: v_20_ornaeagle | Name: Figurine adelaar
5. Category: Storage | Object: v_61_lng_mesh_unitc | Name: Bookcase white
6. Category: Bathroom | Object: prop_sink_03 | Name: Sink 5
7. Category: Walldecoration | Object: apa_mp_stilts_bed_art | Name: 3d art
8. Category: Walldecoration | Object: apa_mp_stilts_a_study_pics | Name: Paintingen
Starting furniture analysis from ak47_housing table...
=== Global Prop Usage Summary ===
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: v_ret_ta_skull | Count: 1
  Prop: v_res_mflowers | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_a | Count: 2
  Total props in house: 120
House ID: 830
  Total props in house: 0
House ID: 319
  Prop: apa_mp_h_str_shelffreel_01 | Count: 1
  Prop: apa_mp_h_din_table_05 | Count: 2
  Prop: prop_plant_int_06b | Count: 1
  Prop: v_ilev_liconftable_sml | Count: 1
  Prop: ex_mp_h_off_sofa_003 | Count: 1
  Prop: ch_prop_ch_planter_01 | Count: 2
  Prop: vw_prop_vw_wallart_91a | Count: 1
  Prop: prop_plant_int_06a | Count: 2
  Prop: vw_prop_vw_wallart_90a | Count: 1
  Prop: apa_mp_h_str_sideboardm_03 | Count: 1
  Prop: apa_mp_h_str_shelfwallm_01 | Count: 2
  Prop: apa_mp_h_str_sideboardl_14 | Count: 1
  Prop: prop_acc_guitar_01 | Count: 1
  Prop: v_serv_cupboard_01 | Count: 1
  Prop: prop_tv_flat_01 | Count: 1
  Prop: apa_p_h_acc_artwallm_03 | Count: 1
  Prop: vw_prop_casino_art_skull_03a | Count: 1
  Prop: hei_heist_acc_rugwooll_03 | Count: 3
  Prop: apa_mp_h_acc_rugwoolm_04 | Count: 1
  Prop: vw_prop_casino_art_panther_01b | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Prop: apa_mp_h_acc_plant_tall_01 | Count: 1
  Prop: prop_hotel_clock_01 | Count: 2
  Prop: sm_prop_smug_wall_radio_01 | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_03 | Count: 1
  Prop: apa_mp_h_lampbulb_multiple_a | Count: 5
  Prop: apa_p_h_acc_artwallm_04 | Count: 1
  Prop: apa_mp_h_stn_sofacorn_08 | Count: 1
  Prop: v_med_p_sideboard | Count: 1
  Total props in house: 40
House ID: 832
  Total props in house: 0
House ID: 321
  Prop: prop_wall_light_02a | Count: 20
  Prop: apa_mp_h_str_sideboardm_03 | Count: 1
  Prop: prop_bush_ivy_02_2m | Count: 5
  Prop: vodkarow | Count: 2
  Prop: prop_peanut_bowl_01 | Count: 2
  Prop: prop_ld_health_pack | Count: 1
  Prop: prop_cs_whiskey_bottle | Count: 1
  Prop: apa_mp_h_yacht_sofa_01 | Count: 2
  Prop: v_res_fh_diningtable | Count: 14
  Prop: prop_bush_med_05 | Count: 1
  Prop: v_med_hazmatscan | Count: 1
  Prop: prop_bar_pump_01 | Count: 1
  Prop: vw_prop_book_stack_01c | Count: 1
  Prop: prop_tree_eucalip_01 | Count: 3
  Prop: prop_tumbler_01 | Count: 2
  Prop: apa_mp_h_str_shelfwallm_01 | Count: 35
  Prop: v_res_tre_storagebox | Count: 1
  Prop: v_corp_facebeanbag | Count: 5
  Prop: beerrow_local | Count: 2
  Prop: apa_mp_h_acc_vase_flowers_04 | Count: 1
  Prop: v_med_cor_lightbox | Count: 1
  Prop: prop_bikerset | Count: 1
  Prop: v_res_fashmagopen | Count: 1
  Prop: prop_table_04_chr | Count: 6
  Prop: v_med_cor_fileboxa | Count: 1
  Prop: prop_exercisebike | Count: 1
  Prop: prop_bar_lemons | Count: 1
  Prop: prop_bench_01a | Count: 2
  Prop: prop_bar_stool_01 | Count: 5
  Prop: prop_tree_cedar_s_01 | Count: 14
  Prop: ba_prop_battle_club_speaker_large | Count: 2
  Prop: vw_prop_book_stack_02b | Count: 1
  Prop: prop_feed_sack_01 | Count: 2
  Prop: apa_mp_h_stn_sofacorn_10 | Count: 2
  Prop: prop_cs_hand_radio | Count: 1
  Prop: vw_prop_book_stack_01a | Count: 1
  Prop: v_med_bed2 | Count: 1
  Prop: prop_bush_neat_06 | Count: 6
  Prop: ex_mp_h_stn_chairarm_24 | Count: 2
  Prop: v_med_bench2 | Count: 1
  Prop: prop_t_telescope_01b | Count: 1
  Prop: hei_heist_stn_sofa2seat_03 | Count: 2
  Prop: vw_prop_casino_art_v_01b | Count: 1
  Prop: prop_champ_01b | Count: 3
  Prop: prop_tree_birch_04 | Count: 2
  Prop: prop_tree_cedar_s_04 | Count: 11
  Prop: prop_wooden_barrel | Count: 1
  Prop: prop_cs_beer_box | Count: 1
  Prop: prop_paint_stepl01b | Count: 1
  Prop: prop_plant_int_04a | Count: 1
  Prop: v_med_latexgloveboxblue | Count: 1
  Prop: prop_bar_pump_09 | Count: 1
  Prop: prop_tree_log_02 | Count: 1
  Prop: prop_pot_plant_02b | Count: 1
  Prop: hei_heist_acc_rugwooll_01 | Count: 1
  Prop: prop_weight_bench_02 | Count: 1
  Prop: prop_bin_03a | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: p_ld_soc_ball_01 | Count: 1
  Prop: prop_wall_light_06a | Count: 18
  Prop: prop_bottle_brandy | Count: 1
  Prop: prop_pot_plant_02c | Count: 5
  Prop: vw_prop_book_stack_02a | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 2
  Prop: prop_turkey_leg_01 | Count: 2
  Prop: prop_yacht_table_01 | Count: 1
  Prop: prop_bush_dead_02 | Count: 1
  Prop: v_res_fa_candle01 | Count: 2
  Prop: vw_prop_casino_art_bowling_01b | Count: 1
  Prop: apa_mp_h_str_shelffreel_01 | Count: 7
  Prop: prop_bottle_macbeth | Count: 1
  Prop: v_res_fa_candle02 | Count: 1
  Prop: prop_barbell_01 | Count: 1
  Prop: v_res_cakedome | Count: 1
  Prop: prop_plant_int_04b | Count: 1
  Prop: prop_wall_light_05a | Count: 1
  Prop: prop_watercooler | Count: 1
  Prop: prop_champ_cool | Count: 1
  Prop: prop_pot_plant_02a | Count: 1
  Prop: v_med_cor_hose | Count: 1
  Prop: prop_fridge_03 | Count: 1
  Prop: prop_bush_lrg_01c | Count: 15
  Prop: prop_bar_sink_01 | Count: 1
  Prop: prop_ld_jerrycan_01 | Count: 1
  Prop: v_ilev_exball_blue | Count: 1
  Prop: prop_optic_jd | Count: 1
  Prop: apa_mp_h_acc_coffeemachine_01 | Count: 1
  Prop: v_res_lest_monitor | Count: 1
  Prop: bkr_prop_coke_pallet_01a | Count: 127
  Prop: apa_mp_h_stn_chairarm_24 | Count: 3
  Prop: prop_mr_rasberryclean | Count: 1
  Prop: vw_prop_book_stack_03a | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_02 | Count: 1
  Prop: v_res_fh_sculptmod | Count: 1
  Prop: prop_cs_plate_01 | Count: 1
  Prop: apa_mp_h_din_table_11 | Count: 1
  Prop: vw_prop_book_stack_03c | Count: 1
  Prop: prop_tree_jacada_02 | Count: 4
  Prop: prop_fib_plant_02 | Count: 3
  Prop: ex_mp_h_acc_vase_flowers_01 | Count: 1
  Prop: prop_bush_ivy_01_1m | Count: 37
  Prop: v_med_oscillator3 | Count: 1
  Prop: v_res_fh_coftableb | Count: 1
  Prop: sm_prop_smug_tv_flat_01 | Count: 1
  Prop: v_med_bench1 | Count: 2
  Prop: v_med_cor_papertowels | Count: 1
  Prop: vw_prop_casino_art_bird_01a | Count: 1
  Prop: prop_tree_cedar_04 | Count: 1
  Prop: prop_weight_rack_01 | Count: 1
  Prop: prop_plant_palm_01a | Count: 1
  Prop: prop_bush_med_03 | Count: 25
  Prop: v_med_benchset1 | Count: 1
  Prop: prop_cs_street_binbag_01 | Count: 1
  Prop: beerrow_world | Count: 3
  Prop: v_res_mflowers | Count: 1
  Prop: prop_optic_vodka | Count: 1
  Prop: v_res_foodjarc | Count: 1
  Prop: prop_couch_sm2_07 | Count: 13
  Prop: prop_bush_neat_07 | Count: 31
  Prop: v_res_foodjarb | Count: 1
  Prop: v_res_fa_yogamat1 | Count: 1
  Prop: v_med_cor_medstool | Count: 1
  Prop: prop_cs_petrol_can | Count: 1
  Prop: ex_mp_h_acc_rugwoolm_04 | Count: 1
  Prop: imp_prop_impexp_parts_rack_03a | Count: 1
  Prop: v_ret_ta_paproll | Count: 1
  Prop: prop_cs_bottle_opener | Count: 1
  Prop: prop_cs_fork | Count: 1
  Prop: v_med_hospheadwall1 | Count: 1
  Prop: test_tree_cedar_trunk_001 | Count: 3
  Prop: apa_mp_h_acc_rugwoolm_03 | Count: 2
  Prop: v_res_m_palmstairs | Count: 1
  Prop: v_med_cor_wallunita | Count: 1
  Prop: p_cs_locker_01_s | Count: 1
  Prop: apa_mp_h_din_table_05 | Count: 2
  Prop: v_res_m_bananaplant | Count: 1
  Prop: vw_prop_casino_art_car_01a | Count: 2
  Prop: prop_bush_lrg_01c_cr | Count: 3
  Prop: v_med_cor_ceilingmonitor | Count: 1
  Prop: prop_rub_table_01 | Count: 54
  Prop: v_24_wdr_mesh_rugs | Count: 1
  Prop: p_yoga_mat_03_s | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_e | Count: 5
  Prop: v_res_fa_pottea | Count: 1
  Prop: v_res_foodjara | Count: 1
  Prop: prop_tequila_bottle | Count: 2
  Prop: prop_beach_lilo_02 | Count: 1
  Prop: v_res_mplanttongue | Count: 1
  Prop: prop_wall_light_03a | Count: 12
  Prop: prop_tool_broom | Count: 1
  Prop: v_med_barrel | Count: 1
  Prop: v_ilev_m_sofa | Count: 1
  Prop: prop_pot_plant_03a | Count: 6
  Prop: p_yoga_mat_02_s | Count: 1
  Prop: hei_heist_str_sideboardl_03 | Count: 63
  Prop: vw_prop_casino_art_sculpture_01a | Count: 1
  Prop: v_med_cor_filingcab | Count: 1
  Prop: prop_pot_05 | Count: 1
  Prop: prop_bush_lrg_03 | Count: 17
  Prop: prop_cs_ilev_blind_01 | Count: 2
  Prop: prop_beach_lilo_01 | Count: 1
  Prop: prop_beer_box_01 | Count: 2
  Prop: prop_sink_05 | Count: 1
  Prop: prop_cava | Count: 2
  Prop: prop_knife | Count: 1
  Prop: prop_bush_ivy_02_pot | Count: 4
  Prop: prop_beware_dog_sign | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_d | Count: 73
  Prop: prop_bottle_cognac | Count: 1
  Prop: apa_mp_h_floorlamp_a | Count: 4
  Prop: prop_cctv_pole_02 | Count: 22
  Prop: prop_wall_light_05c | Count: 4
  Prop: prop_bush_ivy_01_r | Count: 1
  Prop: v_med_bin | Count: 1
  Prop: apa_mp_h_lit_floorlampnight_05 | Count: 1
  Prop: v_prop_floatcandle | Count: 17
  Prop: prop_bush_lrg_01d | Count: 5
  Prop: prop_plant_int_05b | Count: 6
  Prop: prop_cs_hotdog_01 | Count: 1
  Prop: apa_mp_h_yacht_side_table_01 | Count: 1
  Prop: v_ilev_m_pitcher | Count: 1
  Prop: prop_plant_int_05a | Count: 33
  Prop: hei_heist_acc_rugwooll_03 | Count: 34
  Prop: apa_mp_h_stn_chairstrip_07 | Count: 2
  Prop: prop_bowl_crisps | Count: 2
  Prop: p_ing_coffeecup_01 | Count: 2
  Prop: v_res_r_figflamenco | Count: 1
  Prop: prop_wall_light_04a | Count: 5
  Prop: hei_heist_stn_sofa3seat_01 | Count: 1
  Prop: vw_prop_casino_art_bowling_01a | Count: 1
  Prop: prop_bush_neat_08 | Count: 32
  Prop: prop_pint_glass_01 | Count: 10
  Prop: vw_prop_casino_art_bowling_02a | Count: 1
  Prop: ba_prop_club_champset | Count: 1
  Prop: prop_amb_beer_bottle | Count: 1
  Prop: prop_cs_champ_flute | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 4
  Total props in house: 1010
House ID: 322
  Prop: prop_cockneon | Count: 1
  Prop: apa_mp_h_din_table_01 | Count: 1
  Prop: prop_ragganeon | Count: 1
  Prop: prop_patriotneon | Count: 1
  Prop: prop_mil_crate_01 | Count: 1
  Prop: bkr_prop_clubhouse_sofa_01a | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Total props in house: 7
House ID: 835
  Total props in house: 0
House ID: 836
  Total props in house: 0
House ID: 325
  Prop: sum_prop_arcade_strength_ham_01a | Count: 1
  Prop: prop_tv_flat_02 | Count: 1
  Prop: ba_prop_battle_club_speaker_array | Count: 2
  Prop: sum_prop_arcade_strength_01a | Count: 1
  Prop: prop_bball_arcade_01 | Count: 1
  Prop: xm_prop_x17_screens_02a | Count: 1
  Prop: v_corp_servercln | Count: 1
  Prop: ch_prop_arcade_race_01b | Count: 1
  Prop: prop_pooltable_02 | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_01 | Count: 1
  Prop: v_serv_cupboard_01 | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: ch_prop_arcade_gun_01a | Count: 1
  Prop: prop_pool_rack_01 | Count: 1
  Prop: prop_bar_fridge_03 | Count: 1
  Prop: v_corp_filecablow | Count: 1
  Prop: v_corp_tallcabdark01 | Count: 2
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Prop: ba_prop_battle_control_seat | Count: 3
  Prop: apa_mp_h_str_sideboardl_13 | Count: 1
  Prop: v_res_d_dildo_f | Count: 1
  Prop: apa_mp_h_stn_sofacorn_10 | Count: 1
  Prop: xm_prop_base_staff_desk_01 | Count: 1
  Prop: apa_mp_h_str_avunitl_04 | Count: 1
  Prop: xm_prop_x17_laptop_lester_01 | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 2
  Total props in house: 31
House ID: 838
  Total props in house: 0
House ID: 327
  Prop: gr_prop_gr_bench_04b | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 1
  Total props in house: 3
House ID: 840
  Total props in house: 0
House ID: 329
  Prop: prop_bush_ivy_01_bk | Count: 1
  Prop: prop_freeweight_01 | Count: 1
  Prop: apa_mp_h_stn_chairarm_11 | Count: 1
  Prop: prop_amb_handbag_01 | Count: 1
  Prop: prop_cava | Count: 1
  Prop: apa_mp_h_lit_lamptable_09 | Count: 1
  Prop: v_res_mbdresser | Count: 1
  Prop: prop_mr_rasberryclean | Count: 1
  Prop: v_res_fa_chair01 | Count: 4
  Prop: v_res_fh_aftershavebox | Count: 1
  Prop: apa_mp_h_acc_coffeemachine_01 | Count: 1
  Prop: v_res_fh_coftbldisp | Count: 1
  Prop: apa_mp_h_acc_rugwools_03 | Count: 1
  Prop: v_res_fashmag1 | Count: 1
  Prop: prop_dart_bd_01 | Count: 1
  Prop: v_res_fashmagopen | Count: 1
  Prop: prop_chair_03 | Count: 1
  Prop: prop_micro_02 | Count: 1
  Prop: prop_exercisebike | Count: 1
  Prop: p_tumbler_cs2_s | Count: 2
  Prop: apa_mp_h_str_shelffloorm_02 | Count: 1
  Prop: apa_mp_h_acc_vase_02 | Count: 1
  Prop: hei_heist_acc_rugwooll_03 | Count: 2
  Prop: vw_prop_book_stack_02b | Count: 1
  Prop: v_res_tre_remote | Count: 1
  Prop: prop_bush_neat_04 | Count: 8
  Prop: v_res_mknifeblock | Count: 1
  Prop: prop_pot_plant_05a | Count: 1
  Prop: v_res_tre_fruitbowl | Count: 1
  Prop: prop_wall_light_04a | Count: 14
  Prop: prop_pot_plant_6a | Count: 1
  Prop: vw_prop_casino_art_plant_07a | Count: 1
  Prop: prop_plant_int_01b | Count: 2
  Prop: apa_mp_h_acc_vase_flowers_02 | Count: 1
  Prop: v_club_vusnaketank | Count: 1
  Prop: prop_plant_int_04a | Count: 2
  Prop: v_res_tre_mixer | Count: 1
  Prop: prop_bin_08a | Count: 1
  Prop: vw_prop_vw_wallart_132a | Count: 1
  Prop: v_res_m_dinetble_replace | Count: 1
  Prop: v_res_r_figauth2 | Count: 1
  Prop: v_ret_tablesml | Count: 1
  Prop: prop_toaster_02 | Count: 1
  Prop: v_res_fridgemodsml | Count: 1
  Prop: v_ret_fh_wickbskt | Count: 1
  Prop: v_res_rubberplant | Count: 1
  Prop: v_res_jewelbox | Count: 1
  Prop: v_res_d_lube | Count: 1
  Prop: vw_prop_vw_wallart_108a | Count: 1
  Prop: apa_mp_h_floorlamp_b | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: prop_peanut_bowl_01 | Count: 1
  Prop: ex_mp_h_acc_dec_plate_02 | Count: 1
  Prop: prop_cs_whiskey_bottle | Count: 1
  Prop: v_med_p_sideboard | Count: 1
  Prop: vw_prop_book_stack_03b | Count: 1
  Prop: vw_prop_vw_wallart_86a | Count: 1
  Prop: v_ret_hd_prod6_ | Count: 1
  Prop: ba_prop_battle_trophy_no1 | Count: 1
  Prop: prop_kettle | Count: 1
  Prop: apa_mp_h_acc_vase_01 | Count: 1
  Prop: vw_prop_book_stack_02a | Count: 1
  Prop: xm_lab_sofa_02 | Count: 2
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Prop: apa_mp_h_acc_plant_tall_01 | Count: 2
  Prop: prop_mil_crate_01 | Count: 1
  Prop: prop_tree_maple_02 | Count: 5
  Prop: prop_cherenkov_03 | Count: 1
  Prop: prop_drink_redwine | Count: 1
  Prop: apa_mp_h_str_sideboards_02 | Count: 2
  Prop: v_res_r_figcat | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_a | Count: 1
  Total props in house: 106
House ID: 842
  Prop: w_me_crowbar | Count: 1
  Prop: prop_bush_lrg_03 | Count: 1
  Prop: prop_cs_sink_filler_03 | Count: 1
  Prop: prop_foodprocess_01 | Count: 1
  Prop: prop_bar_measrjug | Count: 1
  Prop: prop_sink_06 | Count: 1
  Prop: v_ret_gc_clock | Count: 1
  Prop: w_at_ar_supp | Count: 1
  Prop: prop_tv_flat_01 | Count: 1
  Prop: apa_mp_h_tab_sidelrg_02 | Count: 1
  Prop: w_pi_pistol_mag1 | Count: 1
  Prop: w_pi_pistol50 | Count: 1
  Prop: w_pi_vintage_pistol | Count: 1
  Prop: apa_mp_h_str_shelfwallm_01 | Count: 1
  Prop: bkr_prop_moneypack_03a | Count: 2
  Prop: w_sb_assaultsmg_mag2 | Count: 1
  Prop: v_res_tt_porndvd01 | Count: 1
  Prop: bkr_prop_moneypack_01a | Count: 1
  Prop: prop_bush_ivy_01_1m | Count: 1
  Prop: v_res_fh_coftableb | Count: 2
  Prop: apa_p_h_acc_artwalls_04 | Count: 1
  Prop: v_ret_fh_plate3 | Count: 1
  Prop: apa_mp_h_stn_chairarm_12 | Count: 1
  Prop: prop_plant_int_01a | Count: 1
  Prop: w_sb_microsmg | Count: 1
  Prop: vw_prop_vw_wallart_33a | Count: 1
  Prop: prop_weed_block_01 | Count: 2
  Prop: w_pi_heavypistol | Count: 1
  Prop: v_ret_ps_bag_01 | Count: 1
  Prop: w_pi_pistol | Count: 1
  Prop: w_ar_assaultrifle_mag1 | Count: 1
  Prop: prop_bush_neat_07 | Count: 1
  Prop: v_ret_247_ketchup2 | Count: 1
  Prop: bkr_prop_weed_bigbag_open_01a | Count: 1
  Prop: bkr_prop_weed_bigbag_03a | Count: 1
  Prop: prop_cs_fork | Count: 1
  Prop: v_res_fh_kitnstool | Count: 2
  Prop: w_sg_pumpshotgun | Count: 1
  Prop: prop_food_sugarjar | Count: 1
  Prop: prop_ld_jerrycan_01 | Count: 1
  Prop: v_res_fa_cereal01 | Count: 2
  Prop: v_res_r_lotion | Count: 1
  Prop: prop_knife | Count: 1
  Prop: vw_prop_casino_art_plant_07a | Count: 1
  Prop: p_cs_bbbat_01 | Count: 1
  Prop: hei_heist_acc_artgolddisc_04 | Count: 1
  Prop: as_prop_as_laptop_01a | Count: 1
  Prop: v_serv_bs_gelx3 | Count: 1
  Prop: apa_p_h_acc_artwallm_03 | Count: 1
  Prop: prop_cs_kitchen_cab_r | Count: 1
  Prop: prop_micro_01 | Count: 1
  Prop: imp_prop_impexp_coke_trolly | Count: 1
  Prop: vw_prop_vw_wallart_132a | Count: 1
  Prop: vw_prop_vw_wallart_48a | Count: 1
  Prop: prop_clippers_01 | Count: 1
  Prop: v_serv_bs_foamx3 | Count: 1
  Prop: prop_toilet_soap_01 | Count: 1
  Prop: apa_mp_h_acc_vase_05 | Count: 1
  Prop: apa_mp_h_acc_fruitbowl_02 | Count: 1
  Prop: v_res_fa_cereal02 | Count: 1
  Prop: apa_mp_h_yacht_bed_01 | Count: 1
  Prop: hei_prop_hei_drug_case | Count: 1
  Prop: prop_bin_08open | Count: 1
  Prop: v_ret_ml_cigs3 | Count: 1
  Prop: v_res_m_stool | Count: 1
  Prop: prop_tree_birch_04 | Count: 1
  Prop: v_res_r_bublbath | Count: 1
  Prop: prop_yoga_mat_02 | Count: 1
  Prop: p_mbbed_s | Count: 1
  Prop: v_ilev_m_sofa | Count: 1
  Prop: prop_cs_bin_03 | Count: 1
  Prop: prop_bar_fruit | Count: 1
  Prop: apa_mp_h_acc_vase_02 | Count: 1
  Prop: bkr_prop_weed_bigbag_02a | Count: 1
  Prop: w_ar_assaultrifle | Count: 1
  Prop: v_res_fa_idol02 | Count: 1
  Prop: prop_cocktail_glass | Count: 1
  Prop: prop_mug_02 | Count: 1
  Prop: w_me_knife_01 | Count: 1
  Prop: apa_mp_h_yacht_side_table_02 | Count: 1
  Prop: prop_towel_01 | Count: 1
  Prop: apa_prop_cs_plastic_cup_01 | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 1
  Prop: prop_bush_neat_05 | Count: 1
  Prop: apa_mp_h_acc_rugwoolm_03 | Count: 2
  Prop: apa_mp_h_acc_artwallm_04 | Count: 1
  Prop: hei_prop_hei_bnk_lamp_01 | Count: 1
  Total props in house: 93
House ID: 843
  Total props in house: 0
House ID: 332
  Prop: sf_prop_v_43_safe_s_gd_01a | Count: 1
  Prop: apa_mp_h_din_table_05 | Count: 2
  Prop: ex_mp_h_acc_rugwoolm_04 | Count: 1
  Prop: apa_mp_h_str_shelffloorm_02 | Count: 1
  Prop: apa_mp_h_stn_sofacorn_09 | Count: 1
  Prop: w_ar_assaultrifle | Count: 1
  Prop: apa_mp_h_tab_coffee_08 | Count: 5
  Prop: vw_prop_vw_cinema_tv_01 | Count: 1
  Prop: apa_mp_h_acc_plant_palm_01 | Count: 1
  Prop: prop_hotel_clock_01 | Count: 35
  Prop: ex_mp_h_din_table_05 | Count: 5
  Prop: prop_mil_crate_01 | Count: 1
  Prop: apa_mp_h_str_sideboardl_06 | Count: 1
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 1
  Prop: v_res_fh_coftbldisp | Count: 1
  Total props in house: 59
House ID: 336
  Prop: prop_wall_light_15a | Count: 5
  Prop: prop_bottle_macbeth | Count: 1
  Prop: prop_wall_light_12 | Count: 1
  Prop: prop_yoga_mat_02 | Count: 6
  Prop: apa_mp_h_lit_floorlampnight_14 | Count: 1
  Prop: prop_beer_neon_04 | Count: 1
  Prop: prop_sh_bong_01 | Count: 1
  Prop: apa_mp_h_acc_rugwools_01 | Count: 1
  Prop: ba_prop_battle_bar_beerfridge_01 | Count: 2
  Prop: prop_wall_light_07a | Count: 8
  Prop: prop_pooltable_02 | Count: 1
  Prop: v_res_mbsink | Count: 1
  Prop: apa_mp_h_lampbulb_multiple_a | Count: 3
  Prop: prop_beerneon | Count: 2
  Prop: hei_heist_din_table_06 | Count: 1
  Prop: hei_heist_acc_rughidel_01 | Count: 2
  Prop: apa_mp_h_acc_rugwoolm_04 | Count: 1
  Prop: w_sb_microsmg | Count: 1
  Prop: apa_mp_h_floorlamp_a | Count: 2
  Prop: hei_heist_lit_lightpendant_01 | Count: 1
  Prop: v_serv_cupboard_01 | Count: 1
  Prop: ba_prop_battle_club_speaker_dj | Count: 4
  Prop: hei_heist_acc_rugwooll_03 | Count: 22
  Prop: ba_prop_battle_club_speaker_large | Count: 5
  Prop: prop_bush_neat_04 | Count: 4
  Prop: apa_mp_h_stn_sofacorn_08 | Count: 1
  Prop: prop_pot_plant_05a | Count: 1
  Prop: prop_cockneon | Count: 1
  Prop: prop_tv_flat_02 | Count: 1
  Prop: apa_mp_h_lit_floorlamp_13 | Count: 1
  Prop: ba_prop_battle_lights_ceiling_l_e | Count: 1
  Prop: prop_ld_int_safe_01 | Count: 1
  Prop: prop_wall_light_03a | Count: 1
  Prop: v_res_tre_stool | Count: 2
  Prop: as_prop_as_laptop_01a | Count: 1
  Prop: apa_prop_flag_us_yt | Count: 1
  Prop: bkr_prop_bkr_cashpile_04 | Count: 1
  Prop: prop_bar_fridge_04 | Count: 1
  Prop: w_ar_carbinerifle | Count: 1
  Prop: v_res_d_dildo_f | Count: 1
  Prop: apa_mp_h_yacht_coffee_table_01 | Count: 1
  Prop: v_ilev_mm_faucet | Count: 1
  Prop: prop_beer_neon_01 | Count: 2
  Prop: v_res_m_palmstairs | Count: 1
  Prop: apa_mp_h_str_sideboardl_14 | Count: 1
  Prop: prop_beer_neon_02 | Count: 2
  Prop: prop_cctv_cam_04b | Count: 1
  Prop: prop_bush_neat_02 | Count: 2
  Prop: prop_beer_neon_03 | Count: 1
  Prop: apa_mp_h_bed_with_table_02 | Count: 1
  Prop: prop_ragganeon | Count: 1
  Prop: apa_mp_h_lit_lightpendant_05b | Count: 1
  Prop: ba_prop_battle_bar_fridge_02 | Count: 1
  Prop: vw_prop_vw_wallart_19a | Count: 1
  Prop: prop_bush_ivy_02_pot | Count: 1
  Prop: prop_bar_fridge_01 | Count: 1
  Prop: v_res_tre_tree | Count: 1
  Prop: apa_mp_h_str_sideboards_02 | Count: 1
  Prop: prop_tree_cedar_04 | Count: 1
  Prop: apa_mp_h_tab_sidelrg_02 | Count: 6
  Prop: prop_wall_light_06a | Count: 1
  Prop: apa_mp_h_lit_floorlampnight_07 | Count: 1
  Prop: vw_prop_vw_cinema_tv_01 | Count: 3
  Prop: apa_mp_h_acc_plant_tall_01 | Count: 3
  Prop: prop_wall_light_01a | Count: 2
  Prop: hei_heist_stn_benchshort | Count: 14
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 1
  Prop: hei_heist_acc_artwallm_01 | Count: 3
  Prop: prop_plant_int_05a | Count: 1
  Prop: apa_mp_h_acc_artwallm_04 | Count: 1
  Prop: h4_prop_h4_safe_01a | Count: 1
  Total props in house: 153
House ID: 339
  Total props in house: 0
House ID: 341
  Prop: ex_prop_ex_tv_flat_01 | Count: 1
  Prop: gr_prop_gr_tool_draw_01d | Count: 1
  Prop: v_res_m_armoire | Count: 2
  Prop: apa_mp_h_yacht_bed_01 | Count: 1
  Prop: prop_coathook_01 | Count: 1
  Total props in house: 6
House ID: 343
  Prop: prop_mil_crate_01 | Count: 1
  Prop: sf_prop_v_43_safe_s_bk_01a | Count: 2
  Total props in house: 3
House ID: 344
  Prop: prop_mil_crate_02 | Count: 5
  Prop: bkr_prop_biker_garage_locker_01 | Count: 1
  Total props in house: 6
House ID: 346
  Prop: v_res_tre_storagebox | Count: 7
  Prop: p_v_43_safe_s | Count: 1
  Prop: v_corp_cabshelves01 | Count: 1
  Total props in house: 9
House ID: 348
  Prop: p_cs_locker_01_s | Count: 1
  Prop: apa_mp_h_din_table_05 | Count: 55
  Prop: prop_bar_shots | Count: 1
  Prop: prop_ashtray_01 | Count: 1
  Prop: v_res_fa_chopbrd | Count: 1
  Prop: vodkarow | Count: 1
  Prop: prop_knife | Count: 1
  Prop: prop_peanut_bowl_01 | Count: 2
